"sales_id","order_id","customer_id","customer_name","age","gender","city","state","product_id","product_name","product_type","size","colour","stok","harga_produk","harga_jual","quantity","total_price","order_date","delivery_date","delivery_time"
155,33,588,"Nicole Cheel",48,"Genderfluid","West Danieltown","Victoria",511,"Windbreaker","Jacket","S","blue",41,109.0,102.0,2,204.0,"2021-07-01","2021-07-07",6
156,34,412,"Chandal Fransinelli",21,"Polygender","Hackettchester","South Australia",817,"Shearling","Jacket","M","yellow",60,95.0,117.0,2,234.0,"2021-05-23","2021-05-30",7
157,34,412,"Chandal Fransinelli",21,"Polygender","Hackettchester","South Australia",555,"Leather","Jacket","XS","violet",70,113.0,98.0,1,98.0,"2021-05-23","2021-05-30",7
158,34,412,"Chandal Fransinelli",21,"Polygender","Hackettchester","South Australia",775,"Pullover","Jacket","XS","orange",79,114.0,91.0,3,273.0,"2021-05-23","2021-05-30",7
159,34,412,"Chandal Fransinelli",21,"Polygender","Hackettchester","South Australia",62,"Dress","Shirt","M","indigo",51,119.0,104.0,1,104.0,"2021-05-23","2021-05-30",7
160,35,358,"Jermaine Goranov",64,"Genderfluid","Kreigerbury","Northern Territory",991,"Wool","Trousers","S","yellow",69,111.0,106.0,2,212.0,"2021-08-31","2021-09-07",7
161,35,358,"Jermaine Goranov",64,"Genderfluid","Kreigerbury","Northern Territory",527,"Leather","Jacket","M","red",54,113.0,98.0,1,98.0,"2021-08-31","2021-09-07",7
162,35,358,"Jermaine Goranov",64,"Genderfluid","Kreigerbury","Northern Territory",1257,"Tracksuit Bottoms","Trousers","M","violet",73,91.0,112.0,2,224.0,"2021-08-31","2021-09-07",7
163,35,358,"Jermaine Goranov",64,"Genderfluid","Kreigerbury","Northern Territory",1043,"Relaxed Leg","Trousers","L","indigo",48,95.0,90.0,1,90.0,"2021-08-31","2021-09-07",7
164,35,358,"Jermaine Goranov",64,"Genderfluid","Kreigerbury","Northern Territory",549,"Leather","Jacket","XL","blue",67,113.0,98.0,1,98.0,"2021-08-31","2021-09-07",7
165,35,358,"Jermaine Goranov",64,"Genderfluid","Kreigerbury","Northern Territory",302,"Cuban Collar","Shirt","M","blue",55,93.0,105.0,1,105.0,"2021-08-31","2021-09-07",7
166,35,358,"Jermaine Goranov",64,"Genderfluid","Kreigerbury","Northern Territory",671,"Parka","Jacket","S","orange",72,119.0,113.0,3,339.0,"2021-08-31","2021-09-07",7
167,36,51,"Kayley Brosoli",52,"Non-binary","South Evaport","Northern Territory",675,"Parka","Jacket","XS","yellow",63,119.0,113.0,1,113.0,"2021-08-22","2021-09-04",13
168,36,51,"Kayley Brosoli",52,"Non-binary","South Evaport","Northern Territory",636,"Coach","Jacket","S","orange",55,115.0,93.0,3,279.0,"2021-08-22","2021-09-04",13
169,36,51,"Kayley Brosoli",52,"Non-binary","South Evaport","Northern Territory",37,"Dress","Shirt","M","red",57,119.0,104.0,2,208.0,"2021-08-22","2021-09-04",13
170,36,51,"Kayley Brosoli",52,"Non-binary","South Evaport","Northern Territory",831,"Shearling","Jacket","S","indigo",45,95.0,117.0,2,234.0,"2021-08-22","2021-09-04",13
171,36,51,"Kayley Brosoli",52,"Non-binary","South Evaport","Northern Territory",737,"Peacoat","Jacket","M","red",59,102.0,109.0,2,218.0,"2021-08-22","2021-09-04",13
172,36,51,"Kayley Brosoli",52,"Non-binary","South Evaport","Northern Territory",203,"Camp Collared","Shirt","L","indigo",72,112.0,98.0,1,98.0,"2021-08-22","2021-09-04",13
173,37,78,"Jethro Pollak",38,"Genderqueer","Lake Alihaven","Northern Territory",809,"Shearling","Jacket","XL","red",42,95.0,117.0,3,351.0,"2021-07-07","2021-07-18",11
174,37,78,"Jethro Pollak",38,"Genderqueer","Lake Alihaven","Northern Territory",995,"Wool","Trousers","XS","green",73,111.0,106.0,3,318.0,"2021-07-07","2021-07-18",11
175,37,78,"Jethro Pollak",38,"Genderqueer","Lake Alihaven","Northern Territory",605,"Cardigan","Jacket","XS","yellow",46,118.0,112.0,3,336.0,"2021-07-07","2021-07-18",11
176,37,78,"Jethro Pollak",38,"Genderqueer","Lake Alihaven","Northern Territory",608,"Cardigan","Jacket","L","yellow",50,118.0,112.0,2,224.0,"2021-07-07","2021-07-18",11
177,37,78,"Jethro Pollak",38,"Genderqueer","Lake Alihaven","Northern Territory",645,"Coach","Jacket","XS","green",78,115.0,93.0,2,186.0,"2021-07-07","2021-07-18",11
178,38,809,"Winn Siemandl",76,"Bigender","South Tyler","Tasmania",1015,"Relaxed Leg","Trousers","XS","red",52,95.0,90.0,2,180.0,"2021-02-03","2021-02-19",16
179,38,809,"Winn Siemandl",76,"Bigender","South Tyler","Tasmania",503,"Windbreaker","Jacket","L","yellow",70,109.0,102.0,1,102.0,"2021-02-03","2021-02-19",16
180,38,809,"Winn Siemandl",76,"Bigender","South Tyler","Tasmania",138,"Denim","Shirt","L","violet",78,115.0,92.0,2,184.0,"2021-02-03","2021-02-19",16
181,39,466,"Vinnie Feaver",28,"Male","North Justin","South Australia",621,"Cardigan","Jacket","S","indigo",61,118.0,112.0,2,224.0,"2021-02-26","2021-03-20",22
182,39,466,"Vinnie Feaver",28,"Male","North Justin","South Australia",338,"Mandarin Collar","Shirt","L","blue",68,108.0,109.0,2,218.0,"2021-02-26","2021-03-20",22
183,39,466,"Vinnie Feaver",28,"Male","North Justin","South Australia",148,"Linen","Shirt","L","orange",73,116.0,91.0,3,273.0,"2021-02-26","2021-03-20",22
184,39,466,"Vinnie Feaver",28,"Male","North Justin","South Australia",631,"Coach","Jacket","S","red",76,115.0,93.0,3,279.0,"2021-02-26","2021-03-20",22
185,39,466,"Vinnie Feaver",28,"Male","North Justin","South Australia",916,"Drawstring","Trousers","S","orange",58,104.0,96.0,1,96.0,"2021-02-26","2021-03-20",22
186,39,466,"Vinnie Feaver",28,"Male","North Justin","South Australia",317,"Mandarin Collar","Shirt","M","red",60,108.0,109.0,2,218.0,"2021-02-26","2021-03-20",22
187,39,466,"Vinnie Feaver",28,"Male","North Justin","South Australia",49,"Dress","Shirt","XL","yellow",75,119.0,104.0,1,104.0,"2021-02-26","2021-03-20",22
188,39,466,"Vinnie Feaver",28,"Male","North Justin","South Australia",1030,"Relaxed Leg","Trousers","XS","green",80,95.0,90.0,2,180.0,"2021-02-26","2021-03-20",22
189,39,466,"Vinnie Feaver",28,"Male","North Justin","South Australia",892,"Cords","Trousers","M","green",76,113.0,94.0,3,282.0,"2021-02-26","2021-03-20",22
190,39,466,"Vinnie Feaver",28,"Male","North Justin","South Australia",20,"Oxford Cloth","Shirt","XS","blue",47,114.0,96.0,2,192.0,"2021-02-26","2021-03-20",22
191,40,86,"Corinna Maystone",76,"Non-binary","Gleasonport","Tasmania",333,"Mandarin Collar","Shirt","L","green",67,108.0,109.0,2,218.0,"2021-01-07","2021-01-19",12
192,40,86,"Corinna Maystone",76,"Non-binary","Gleasonport","Tasmania",650,"Coach","Jacket","XS","blue",51,115.0,93.0,1,93.0,"2021-01-07","2021-01-19",12
193,40,86,"Corinna Maystone",76,"Non-binary","Gleasonport","Tasmania",479,"Puffer","Jacket","XL","blue",80,110.0,118.0,3,354.0,"2021-01-07","2021-01-19",12
194,40,86,"Corinna Maystone",76,"Non-binary","Gleasonport","Tasmania",688,"Parka","Jacket","L","blue",61,119.0,113.0,3,339.0,"2021-01-07","2021-01-19",12
195,41,790,"Drake Ivanilov",67,"Genderqueer","Nathanfort","Australian Capital Territory",1012,"Wool","Trousers","M","violet",51,111.0,106.0,1,106.0,"2021-01-03","2021-01-09",6
196,41,790,"Drake Ivanilov",67,"Genderqueer","Nathanfort","Australian Capital Territory",730,"Trench Coat","Jacket","XS","violet",64,112.0,119.0,1,119.0,"2021-01-03","2021-01-09",6
197,41,790,"Drake Ivanilov",67,"Genderqueer","Nathanfort","Australian Capital Territory",579,"Bomber","Jacket","XL","green",79,90.0,100.0,3,300.0,"2021-01-03","2021-01-09",6
198,42,690,"Arlie Bowman",34,"Genderqueer","Port Annabelle","Northern Territory",866,"Chinos","Trousers","S","indigo",67,100.0,113.0,1,113.0,"2021-07-29","2021-08-02",4
199,42,690,"Arlie Bowman",34,"Genderqueer","Port Annabelle","Northern Territory",978,"Slim-Fit","Trousers","L","violet",58,119.0,97.0,2,194.0,"2021-07-29","2021-08-02",4
200,42,690,"Arlie Bowman",34,"Genderqueer","Port Annabelle","Northern Territory",330,"Mandarin Collar","Shirt","XS","green",63,108.0,109.0,1,109.0,"2021-07-29","2021-08-02",4
201,42,690,"Arlie Bowman",34,"Genderqueer","Port Annabelle","Northern Territory",1225,"Tracksuit Bottoms","Trousers","XS","red",55,91.0,112.0,1,112.0,"2021-07-29","2021-08-02",4
202,43,570,"Henryetta Sheffield",35,"Genderqueer","New Masonstad","New South Wales",1146,"Cargo Pants","Trousers","S","indigo",48,106.0,102.0,2,204.0,"2021-07-13","2021-08-03",21
203,43,570,"Henryetta Sheffield",35,"Genderqueer","New Masonstad","New South Wales",586,"Bomber","Jacket","S","indigo",41,90.0,100.0,1,100.0,"2021-07-13","2021-08-03",21
204,43,570,"Henryetta Sheffield",35,"Genderqueer","New Masonstad","New South Wales",134,"Denim","Shirt","XL","indigo",58,115.0,92.0,3,276.0,"2021-07-13","2021-08-03",21
205,44,849,"Gina Pollen",29,"Male","Lake Gabrielview","New South Wales",368,"Henley","Shirt","L","green",41,92.0,94.0,2,188.0,"2021-09-07","2021-09-22",15
206,44,849,"Gina Pollen",29,"Male","Lake Gabrielview","New South Wales",1127,"Cargo Pants","Trousers","M","orange",51,106.0,102.0,2,204.0,"2021-09-07","2021-09-22",15
207,44,849,"Gina Pollen",29,"Male","Lake Gabrielview","New South Wales",595,"Cardigan","Jacket","XS","red",51,118.0,112.0,1,112.0,"2021-09-07","2021-09-22",15
208,44,849,"Gina Pollen",29,"Male","Lake Gabrielview","New South Wales",1076,"Joggers","Trousers","S","indigo",56,94.0,93.0,1,93.0,"2021-09-07","2021-09-22",15
209,44,849,"Gina Pollen",29,"Male","Lake Gabrielview","New South Wales",704,"Trench Coat","Jacket","XL","red",40,112.0,119.0,1,119.0,"2021-09-07","2021-09-22",15
210,45,571,"Kristofor Roos",22,"Agender","Jordanside","Australian Capital Territory",476,"Puffer","Jacket","S","blue",76,110.0,118.0,1,118.0,"2021-05-30","2021-06-21",22
211,45,571,"Kristofor Roos",22,"Agender","Jordanside","Australian Capital Territory",705,"Trench Coat","Jacket","XS","orange",69,112.0,119.0,3,357.0,"2021-05-30","2021-06-21",22
212,45,571,"Kristofor Roos",22,"Agender","Jordanside","Australian Capital Territory",1037,"Relaxed Leg","Trousers","M","blue",72,95.0,90.0,2,180.0,"2021-05-30","2021-06-21",22
213,45,571,"Kristofor Roos",22,"Agender","Jordanside","Australian Capital Territory",345,"Mandarin Collar","Shirt","XS","violet",52,108.0,109.0,3,327.0,"2021-05-30","2021-06-21",22
214,45,571,"Kristofor Roos",22,"Agender","Jordanside","Australian Capital Territory",1253,"Tracksuit Bottoms","Trousers","L","indigo",50,91.0,112.0,2,224.0,"2021-05-30","2021-06-21",22
215,45,571,"Kristofor Roos",22,"Agender","Jordanside","Australian Capital Territory",1258,"Tracksuit Bottoms","Trousers","L","violet",45,91.0,112.0,1,112.0,"2021-05-30","2021-06-21",22
216,46,922,"Adena Venn",53,"Polygender","Jordanburgh","Victoria",666,"Parka","Jacket","S","red",66,119.0,113.0,3,339.0,"2021-06-22","2021-07-04",12
217,46,922,"Adena Venn",53,"Polygender","Jordanburgh","Victoria",498,"Windbreaker","Jacket","L","orange",68,109.0,102.0,1,102.0,"2021-06-22","2021-07-04",12
218,46,922,"Adena Venn",53,"Polygender","Jordanburgh","Victoria",316,"Mandarin Collar","Shirt","S","red",48,108.0,109.0,3,327.0,"2021-06-22","2021-07-04",12
219,47,791,"Jojo Toffanini",34,"Agender","Elijahshire","Queensland",664,"Coach","Jacket","XL","violet",60,115.0,93.0,2,186.0,"2021-04-21","2021-04-23",2
220,47,791,"Jojo Toffanini",34,"Agender","Elijahshire","Queensland",823,"Shearling","Jacket","L","green",66,95.0,117.0,2,234.0,"2021-04-21","2021-04-23",2
221,47,791,"Jojo Toffanini",34,"Agender","Elijahshire","Queensland",777,"Pullover","Jacket","M","orange",60,114.0,91.0,1,91.0,"2021-04-21","2021-04-23",2
222,47,791,"Jojo Toffanini",34,"Agender","Elijahshire","Queensland",78,"Flannel","Shirt","L","orange",59,96.0,118.0,2,236.0,"2021-04-21","2021-04-23",2
223,47,791,"Jojo Toffanini",34,"Agender","Elijahshire","Queensland",1089,"Cropped","Trousers","XL","red",78,99.0,115.0,3,345.0,"2021-04-21","2021-04-23",2
224,48,620,"Phillipe Gatecliffe",35,"Male","Jettstad","Australian Capital Territory",960,"Slim-Fit","Trousers","XS","green",74,119.0,97.0,1,97.0,"2021-04-16","2021-04-23",7
225,48,620,"Phillipe Gatecliffe",35,"Male","Jettstad","Australian Capital Territory",683,"Parka","Jacket","L","green",55,119.0,113.0,3,339.0,"2021-04-16","2021-04-23",7
226,49,336,"Julian Sponer",35,"Male","Port Madison","Australian Capital Territory",40,"Dress","Shirt","XS","orange",58,119.0,104.0,3,312.0,"2021-01-22","2021-02-13",22
227,49,336,"Julian Sponer",35,"Male","Port Madison","Australian Capital Territory",1044,"Relaxed Leg","Trousers","XL","indigo",58,95.0,90.0,2,180.0,"2021-01-22","2021-02-13",22
228,49,336,"Julian Sponer",35,"Male","Port Madison","Australian Capital Territory",773,"Pullover","Jacket","L","red",69,114.0,91.0,1,91.0,"2021-01-22","2021-02-13",22
229,50,454,"Abey Bampforth",28,"Genderfluid","Port Isabellafurt","New South Wales",457,"Puffer","Jacket","M","red",62,110.0,118.0,3,354.0,"2021-09-16","2021-09-18",2
230,50,454,"Abey Bampforth",28,"Genderfluid","Port Isabellafurt","New South Wales",339,"Mandarin Collar","Shirt","XL","blue",71,108.0,109.0,1,109.0,"2021-09-16","2021-09-18",2
231,50,454,"Abey Bampforth",28,"Genderfluid","Port Isabellafurt","New South Wales",1098,"Cropped","Trousers","L","yellow",60,99.0,115.0,3,345.0,"2021-09-16","2021-09-18",2
232,50,454,"Abey Bampforth",28,"Genderfluid","Port Isabellafurt","New South Wales",1051,"Joggers","Trousers","S","red",71,94.0,93.0,2,186.0,"2021-09-16","2021-09-18",2
233,50,454,"Abey Bampforth",28,"Genderfluid","Port Isabellafurt","New South Wales",1033,"Relaxed Leg","Trousers","L","green",62,95.0,90.0,3,270.0,"2021-09-16","2021-09-18",2
234,50,454,"Abey Bampforth",28,"Genderfluid","Port Isabellafurt","New South Wales",429,"Denim","Jacket","XL","orange",79,92.0,107.0,1,107.0,"2021-09-16","2021-09-18",2
235,51,399,"Ailene McKeller",46,"Agender","South Logan","Western Australia",668,"Parka","Jacket","L","red",73,119.0,113.0,1,113.0,"2021-02-19","2021-02-26",7
236,51,399,"Ailene McKeller",46,"Agender","South Logan","Western Australia",968,"Slim-Fit","Trousers","L","blue",49,119.0,97.0,3,291.0,"2021-02-19","2021-02-26",7
237,51,399,"Ailene McKeller",46,"Agender","South Logan","Western Australia",1071,"Joggers","Trousers","S","blue",50,94.0,93.0,2,186.0,"2021-02-19","2021-02-26",7
238,52,493,"Andrew Renn",63,"Bigender","Port Natalie","Victoria",491,"Windbreaker","Jacket","S","red",54,109.0,102.0,3,306.0,"2021-10-06","2021-10-29",23
239,52,493,"Andrew Renn",63,"Bigender","Port Natalie","Victoria",1101,"Cropped","Trousers","S","green",71,99.0,115.0,3,345.0,"2021-10-06","2021-10-29",23
240,52,493,"Andrew Renn",63,"Bigender","Port Natalie","Victoria",1141,"Cargo Pants","Trousers","S","blue",63,106.0,102.0,1,102.0,"2021-10-06","2021-10-29",23
241,52,493,"Andrew Renn",63,"Bigender","Port Natalie","Victoria",14,"Oxford Cloth","Shirt","XL","yellow",50,114.0,96.0,2,192.0,"2021-10-06","2021-10-29",23
242,53,528,"Cad Dominichetti",63,"Non-binary","Lake Madelineton","Western Australia",825,"Shearling","Jacket","XS","blue",62,95.0,117.0,3,351.0,"2021-04-22","2021-05-02",10
243,53,528,"Cad Dominichetti",63,"Non-binary","Lake Madelineton","Western Australia",56,"Dress","Shirt","S","blue",46,119.0,104.0,1,104.0,"2021-04-22","2021-05-02",10
244,53,528,"Cad Dominichetti",63,"Non-binary","Lake Madelineton","Western Australia",92,"Flannel","Shirt","M","blue",73,96.0,118.0,1,118.0,"2021-04-22","2021-05-02",10
245,54,195,"Tobye De Caville",72,"Genderfluid","West Baileyville","New South Wales",843,"Chinos","Trousers","L","red",44,100.0,113.0,2,226.0,"2021-04-25","2021-05-17",22
246,54,195,"Tobye De Caville",72,"Genderfluid","West Baileyville","New South Wales",974,"Slim-Fit","Trousers","XL","indigo",66,119.0,97.0,2,194.0,"2021-04-25","2021-05-17",22
247,54,195,"Tobye De Caville",72,"Genderfluid","West Baileyville","New South Wales",268,"Polo","Shirt","L","blue",77,117.0,95.0,1,95.0,"2021-04-25","2021-05-17",22
248,54,195,"Tobye De Caville",72,"Genderfluid","West Baileyville","New South Wales",512,"Windbreaker","Jacket","M","blue",70,109.0,102.0,2,204.0,"2021-04-25","2021-05-17",22
249,55,873,"Cecilla Pigford",38,"Non-binary","Samanthatown","Western Australia",717,"Trench Coat","Jacket","M","green",67,112.0,119.0,1,119.0,"2021-04-08","2021-04-25",17
250,56,587,"Carmita Grundey",35,"Agender","East Declanside","Queensland",1061,"Joggers","Trousers","S","yellow",76,94.0,93.0,1,93.0,"2021-01-23","2021-02-18",26
251,56,587,"Carmita Grundey",35,"Agender","East Declanside","Queensland",879,"Cords","Trousers","XL","red",80,113.0,94.0,3,282.0,"2021-01-23","2021-02-18",26
252,56,587,"Carmita Grundey",35,"Agender","East Declanside","Queensland",469,"Puffer","Jacket","XL","yellow",65,110.0,118.0,1,118.0,"2021-01-23","2021-02-18",26
253,56,587,"Carmita Grundey",35,"Agender","East Declanside","Queensland",610,"Cardigan","Jacket","XS","green",40,118.0,112.0,3,336.0,"2021-01-23","2021-02-18",26
254,56,587,"Carmita Grundey",35,"Agender","East Declanside","Queensland",968,"Slim-Fit","Trousers","L","blue",49,119.0,97.0,2,194.0,"2021-01-23","2021-02-18",26
255,57,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",1078,"Joggers","Trousers","L","indigo",42,94.0,93.0,2,186.0,"2021-02-27","2021-03-13",14
256,57,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",1148,"Cargo Pants","Trousers","L","indigo",46,106.0,102.0,3,306.0,"2021-02-27","2021-03-13",14
257,57,163,"Harrietta Burchatt",20,"Genderfluid","Port Elliechester","Australian Capital Territory",808,"Shearling","Jacket","L","red",40,95.0,117.0,1,117.0,"2021-02-27","2021-03-13",14
258,58,332,"Carla Walework",75,"Male","East George","Northern Territory",1073,"Joggers","Trousers","L","blue",75,94.0,93.0,3,279.0,"2021-02-02","2021-02-10",8
259,58,332,"Carla Walework",75,"Male","East George","Northern Territory",883,"Cords","Trousers","L","orange",74,113.0,94.0,2,188.0,"2021-02-02","2021-02-10",8
260,59,843,"Sheela Dovey",23,"Genderqueer","Lake Addisonland","South Australia",928,"Drawstring","Trousers","L","green",43,104.0,96.0,1,96.0,"2021-01-31","2021-02-27",27
261,59,843,"Sheela Dovey",23,"Genderqueer","Lake Addisonland","South Australia",682,"Parka","Jacket","M","green",71,119.0,113.0,2,226.0,"2021-01-31","2021-02-27",27
262,59,843,"Sheela Dovey",23,"Genderqueer","Lake Addisonland","South Australia",786,"Pullover","Jacket","S","green",69,114.0,91.0,1,91.0,"2021-01-31","2021-02-27",27
263,60,301,"Elga Corgenvin",47,"Non-binary","New Sienna","South Australia",1054,"Joggers","Trousers","XL","red",58,94.0,93.0,2,186.0,"2021-02-05","2021-02-28",23
264,60,301,"Elga Corgenvin",47,"Non-binary","New Sienna","South Australia",926,"Drawstring","Trousers","S","green",73,104.0,96.0,1,96.0,"2021-02-05","2021-02-28",23
265,60,301,"Elga Corgenvin",47,"Non-binary","New Sienna","South Australia",590,"Bomber","Jacket","XS","violet",75,90.0,100.0,1,100.0,"2021-02-05","2021-02-28",23
266,60,301,"Elga Corgenvin",47,"Non-binary","New Sienna","South Australia",203,"Camp Collared","Shirt","L","indigo",72,112.0,98.0,3,294.0,"2021-02-05","2021-02-28",23
267,60,301,"Elga Corgenvin",47,"Non-binary","New Sienna","South Australia",913,"Drawstring","Trousers","L","red",73,104.0,96.0,1,96.0,"2021-02-05","2021-02-28",23
268,60,301,"Elga Corgenvin",47,"Non-binary","New Sienna","South Australia",451,"Denim","Jacket","S","violet",73,92.0,107.0,3,321.0,"2021-02-05","2021-02-28",23
269,61,158,"Ann-marie Sinden",33,"Genderqueer","Johnschester","New South Wales",1163,"High-Waisted","Trousers","L","orange",78,98.0,99.0,1,99.0,"2021-04-16","2021-04-28",12
270,61,158,"Ann-marie Sinden",33,"Genderqueer","Johnschester","New South Wales",210,"Chambray","Shirt","XS","red",48,105.0,106.0,1,106.0,"2021-04-16","2021-04-28",12
271,61,158,"Ann-marie Sinden",33,"Genderqueer","Johnschester","New South Wales",1180,"High-Waisted","Trousers","XS","indigo",47,98.0,99.0,1,99.0,"2021-04-16","2021-04-28",12
272,61,158,"Ann-marie Sinden",33,"Genderqueer","Johnschester","New South Wales",710,"Trench Coat","Jacket","XS","yellow",78,112.0,119.0,3,357.0,"2021-04-16","2021-04-28",12
273,61,158,"Ann-marie Sinden",33,"Genderqueer","Johnschester","New South Wales",316,"Mandarin Collar","Shirt","S","red",48,108.0,109.0,2,218.0,"2021-04-16","2021-04-28",12
